,in_degree,clustering,influence0.5,influence0.55,influence0.6,influence0.65,influence0.67
789064,25,0.11666666666666667,1.4578281806542241,1.475799161980899,1.4937701433075738,1.5117411246342485,1.5297121059609236
745071,25,0.11666666666666667,1.4578281806542241,1.475799161980899,1.4937701433075738,1.5117411246342485,1.5297121059609236
150629,35,0.02689075630252101,1.293574750929792,1.3934725949857492,1.493370439041706,1.593268283097663,1.69316612715362
323194,23,0.13438735177865613,1.489394374287343,1.4911084322993382,1.4928224903113334,1.4945365483233286,1.4962506063353238
166785,23,0.13438735177865613,1.489394374287343,1.4911084322993382,1.4928224903113334,1.4945365483233286,1.4962506063353238
21744,23,0.13438735177865613,1.489394374287343,1.4911084322993382,1.4928224903113334,1.4945365483233286,1.4962506063353238
830538,34,0.03571428571428571,1.3091561982214872,1.4009457455725909,1.4927352929236943,1.584524840274798,1.6763143876259012
420539,34,0.035650623885918005,1.3088074809980377,1.4006319000714862,1.4924563191449347,1.5842807382183832,1.6761051572918315
768321,33,0.04450757575757576,1.324572004832044,1.408269819546408,1.491967634260772,1.5756654489751358,1.6593632636895
337631,27,0.09829059829059829,1.4226720267889723,1.4572589274535401,1.491845828118108,1.5264327287826758,1.5610196294472436
282709,31,0.06236559139784946,1.356890447053462,1.4242561135943164,1.4916217801351708,1.5589874466760252,1.6263531132168796
44906,29,0.08004926108374384,1.388253883132429,1.4393829021140188,1.4905119210956088,1.5416409400771989,1.5927699590587885
490620,17,0.1875,1.5838223202980664,1.5367926718548857,1.4897630234117054,1.4427333749685247,1.3957037265253445
863733,8,0.26785714285714285,1.7292337966915494,1.6087116328278654,1.4881894689641817,1.367667305100498,1.2471451412368142
387219,8,0.26785714285714285,1.7292337966915494,1.6087116328278654,1.4881894689641817,1.367667305100498,1.2471451412368142
960874,8,0.26785714285714285,1.7292337966915494,1.6087116328278654,1.4881894689641817,1.367667305100498,1.2471451412368142
352999,8,0.26785714285714285,1.7292337966915494,1.6087116328278654,1.4881894689641817,1.367667305100498,1.2471451412368142
178143,8,0.26785714285714285,1.7292337966915494,1.6087116328278654,1.4881894689641817,1.367667305100498,1.2471451412368142
855531,31,0.06129032258064516,1.3510005006599712,1.4189551618401746,1.486909823020378,1.5548644842005817,1.6228191453807852
59293,31,0.06129032258064516,1.3510005006599712,1.4189551618401746,1.486909823020378,1.5548644842005817,1.6228191453807852
156043,25,0.115,1.4486987637443134,1.4675826867619794,1.4864666097796455,1.5053505327973111,1.5242344558149772
920994,27,0.09686609686609686,1.4148691063531516,1.4502362990613014,1.4856034917694512,1.5209706844776012,1.5563378771857508
186096,23,0.1324110671936759,1.4785689787419947,1.4813655763085247,1.4841621738750548,1.4869587714415848,1.4897553690081147
814387,28,0.0873015873015873,1.3952288290196302,1.439110201436816,1.482991573854002,1.5268729462711879,1.570754318688374
266255,32,0.05141129032258065,1.3296373780481952,1.4062785034652603,1.4829196288823252,1.5595607542993903,1.636201879716455
924232,35,0.024369747899159664,1.2797655488811879,1.3810443131420054,1.4823230774028227,1.58360184166364,1.6848806059244574
154530,31,0.060215053763440864,1.3451105542664807,1.4136542100860332,1.4821978659055857,1.5507415217251383,1.6192851775446908
817369,22,0.1406926406926407,1.4911817811488448,1.4861669464990062,1.481152111849167,1.4761372771993284,1.4711224425494893
184267,18,0.17647058823529413,1.5561578212138425,1.5184447746547685,1.480731728095694,1.44301868153662,1.405305634977546
334740,26,0.10461538461538461,1.424566233645598,1.4524135616488194,1.4802608896520408,1.5081082176552623,1.5359555456584835
812046,26,0.10461538461538461,1.424566233645598,1.4524135616488194,1.4802608896520408,1.5081082176552623,1.5359555456584835
808214,25,0.11333333333333333,1.439569346834403,1.45936621154306,1.479163076251717,1.4989599409603738,1.5187568056690308
193963,20,0.15789473684210525,1.5199073258757032,1.4989196328018104,1.4779319397279183,1.4569442466540257,1.4359565535801333
21578,19,0.16666666666666666,1.5352061286810235,1.5061384033509149,1.4770706780208065,1.4480029526906981,1.4189352273605897
226380,19,0.16666666666666666,1.5352061286810235,1.5061384033509149,1.4770706780208065,1.4480029526906981,1.4189352273605897
949820,34,0.03208556149732621,1.2892793164848602,1.3830565520096263,1.4768337875343927,1.570611023059159,1.664388258583925
627026,34,0.03208556149732621,1.2892793164848602,1.3830565520096263,1.4768337875343927,1.570611023059159,1.664388258583925
19297,30,0.067816091954023,1.3539956223420468,1.415100619378359,1.476205616414671,1.537310613450983,1.598415610487295
133057,23,0.13043478260869565,1.467743583196646,1.4716227203177108,1.475501857438776,1.4793809945598406,1.4832601316809055
673208,24,0.1213768115942029,1.4508779468255517,1.46299379955941,1.475109652293268,1.4872255050271264,1.4993413577609844
80720,24,0.1213768115942029,1.4508779468255517,1.46299379955941,1.475109652293268,1.4872255050271264,1.4993413577609844
814036,32,0.04939516129032258,1.3185937285604001,1.3963392189262447,1.4740847092920892,1.5518301996579338,1.629575690023778
490549,32,0.04939516129032258,1.3185937285604001,1.3963392189262447,1.4740847092920892,1.5518301996579338,1.629575690023778
167320,26,0.10307692307692308,1.4161390795749114,1.4448291229852015,1.4735191663954916,1.5022092098057818,1.5308992532160715
184811,27,0.09401709401709402,1.3992632654815096,1.4361910422768236,1.4731188190721376,1.5100465958674518,1.5469743726627658
933172,31,0.05806451612903226,1.3333306614794993,1.40305230657775,1.4727739516760006,1.5424955967742513,1.612217241872502
508443,25,0.11166666666666666,1.4304399299244923,1.4511497363241403,1.4718595427237884,1.4925693491234364,1.5132791555230845
660053,25,0.11166666666666666,1.4304399299244923,1.4511497363241403,1.4718595427237884,1.4925693491234364,1.5132791555230845
178799,22,0.13852813852813853,1.4793253955515584,1.4754961994614484,1.471667003371338,1.467837807281228,1.4640086111911175
865016,28,0.08465608465608465,1.3807376910673912,1.426068177279801,1.4713986634922107,1.5167291497046205,1.5620596359170305
472925,28,0.08465608465608465,1.3807376910673912,1.426068177279801,1.4713986634922107,1.5167291497046205,1.5620596359170305
495338,30,0.06666666666666667,1.347699472749005,1.4094340847446214,1.4711686967402375,1.5329033087358537,1.5946379207314698
197364,34,0.030303030303030304,1.2795152342282712,1.3742688779786965,1.4690225217291215,1.5637761654795468,1.6585298092299716
551465,29,0.07512315270935961,1.3612703848765357,1.4150977536837148,1.4689251224908941,1.5227524912980737,1.5765798601052525
803469,11,0.23636363636363636,1.6549756658862904,1.5615297710301843,1.468083876174078,1.3746379813179717,1.2811920864618656
73682,12,0.22727272727272727,1.6379296062561068,1.552738469338703,1.4675473324212989,1.382356195503895,1.297165058586491
283405,12,0.22727272727272727,1.6379296062561068,1.552738469338703,1.4675473324212989,1.382356195503895,1.297165058586491
659299,24,0.11956521739130435,1.440954667575649,1.4540628482344975,1.467171028893346,1.4802792095521946,1.4933873902110428
561105,26,0.10153846153846154,1.4077119255042247,1.4372446843215836,1.4667774431389422,1.496310201956301,1.5258429607736594
221445,18,0.17320261437908496,1.5382570037434298,1.5023340389313966,1.4664110741193639,1.4304881093073307,1.394565144495298
259561,18,0.17320261437908496,1.5382570037434298,1.5023340389313966,1.4664110741193639,1.4304881093073307,1.394565144495298
487535,15,0.2,1.5867914273655566,1.5263645642642591,1.4659377011629622,1.4055108380616645,1.3450839749603674
130764,15,0.2,1.5867914273655566,1.5263645642642591,1.4659377011629622,1.4055108380616645,1.3450839749603674
366164,28,0.08333333333333333,1.3734921220912717,1.4195471652012934,1.4656022083113152,1.511657251421337,1.5577122945313586
78191,14,0.2087912087912088,1.6021958336053463,1.5336783779043863,1.465160922203426,1.396643466502466,1.3281260108015058
396372,29,0.07407407407407407,1.3555238991368548,1.409925916518002,1.4643279338991495,1.5187299512802968,1.573131968661444
307135,10,0.24444444444444444,1.6664887455710735,1.565341390770805,1.4641940359705368,1.3630466811702682,1.26189932637
737969,10,0.24444444444444444,1.6664887455710735,1.565341390770805,1.4641940359705368,1.3630466811702682,1.26189932637
504928,31,0.05591397849462366,1.3215507686925179,1.3924504030694667,1.4633500374464155,1.5342496718233645,1.6051493062003133
491220,34,0.0285204991087344,1.2697511519716824,1.3654812039477666,1.4612112559238506,1.5569413078999346,1.6526713598760183
777210,30,0.06436781609195402,1.3351071735629216,1.3981010154771463,1.461094857391371,1.5240886993055953,1.5870825412198197
52900,30,0.06436781609195402,1.3351071735629216,1.3981010154771463,1.461094857391371,1.5240886993055953,1.5870825412198197
53739,32,0.046370967741935484,1.3020282543287076,1.3814302921177215,1.4608323299067352,1.540234367695749,1.6196364054847625
806247,27,0.09116809116809117,1.3836574246098676,1.4221457854923458,1.460634146374824,1.4991225072573027,1.5376108681397807
224294,27,0.09116809116809117,1.3836574246098676,1.4221457854923458,1.460634146374824,1.4991225072573027,1.5376108681397807
29978,26,0.1,1.3992847714335381,1.4296602456579655,1.460035719882393,1.4904111941068203,1.5207866683312474
570825,31,0.054838709677419356,1.3156608222990274,1.387149451315325,1.458638080331623,1.530126709347921,1.6016153383642189
831215,31,0.054838709677419356,1.3156608222990274,1.387149451315325,1.458638080331623,1.530126709347921,1.6016153383642189
785357,25,0.10833333333333334,1.4121810961046712,1.4347167858863015,1.4572524756679317,1.4797881654495617,1.502323855231192
387720,31,0.053763440860215055,1.3097708759055366,1.3818484995611835,1.4539261232168303,1.5260037468724774,1.5980813705281243
961234,34,0.026737967914438502,1.2599870697150937,1.3566935299168366,1.4533999901185795,1.5501064503203223,1.646812910522065
159433,26,0.09846153846153846,1.3908576173628515,1.4220758069943475,1.4532939966258436,1.4845121862573398,1.5157303758888356
2993710,26,0.09846153846153846,1.3908576173628515,1.4220758069943475,1.4532939966258436,1.4845121862573398,1.5157303758888356
170381,22,0.1341991341991342,1.4556126243569856,1.4541547053863328,1.4526967864156797,1.451238867445027,1.4497809484743738
492466,18,0.16993464052287582,1.520356186273017,1.4862233032080252,1.4520904201430336,1.417957537078042,1.3838246540130503
109421,19,0.1608187134502924,1.5031730868918638,1.4773086657406713,1.4514442445894788,1.4255798234382864,1.399715402287094
101895,21,0.14285714285714285,1.4702874068677119,1.4608118576703024,1.451336308472893,1.4418607592754835,1.4323852100780738
26510,21,0.14285714285714285,1.4702874068677119,1.4608118576703024,1.451336308472893,1.4418607592754835,1.4323852100780738
858375,24,0.11594202898550725,1.4211081090758435,1.4362009455846727,1.4512937820935015,1.4663866186023307,1.4814794551111596
467382,16,0.1875,1.5510715604196468,1.5007668359886244,1.4504621115576022,1.4001573871265796,1.3498526626955571
50588,9,0.25,1.6641693753923559,1.5567038056342755,1.4492382358761948,1.3417726661181142,1.2343070963600338
711954,9,0.25,1.6641693753923559,1.5567038056342755,1.4492382358761948,1.3417726661181142,1.2343070963600338
767068,31,0.05268817204301075,1.303880929512046,1.376547547807042,1.449214166102038,1.521880784397034,1.5945474026920299
684253,12,0.2230769230769231,1.614946458790598,1.5320536366197448,1.4491608144488917,1.3662679922780385,1.2833751701071856
100473,27,0.08831908831908832,1.3680515837382257,1.4081005287078683,1.4481494736775105,1.488198418647153,1.5282473636167955
543595,27,0.08831908831908832,1.3680515837382257,1.4081005287078683,1.4481494736775105,1.488198418647153,1.5282473636167955
121590,29,0.07019704433497537,1.3342868866206425,1.3908126052534109,1.4473383238861797,1.5038640425189482,1.5603897611517166
568071,29,0.07019704433497537,1.3342868866206425,1.3908126052534109,1.4473383238861797,1.5038640425189482,1.5603897611517166
474482,29,0.07019704433497537,1.3342868866206425,1.3908126052534109,1.4473383238861797,1.5038640425189482,1.5603897611517166
679219,26,0.09692307692307692,1.382430463292165,1.4144913683307294,1.4465522733692944,1.4786131784078589,1.5106740834464236
307875,26,0.09692307692307692,1.382430463292165,1.4144913683307294,1.4465522733692944,1.4786131784078589,1.5106740834464236
753617,15,0.19523809523809524,1.5607073790515265,1.5028889207816318,1.445070462511738,1.3872520042418435,1.3294335459719493
286530,15,0.19523809523809524,1.5607073790515265,1.5028889207816318,1.445070462511738,1.3872520042418435,1.3294335459719493
451296,31,0.05161290322580645,1.2979909831185554,1.3712465960529003,1.4445022089872452,1.5177578219215906,1.5910134348559355
205180,31,0.05161290322580645,1.2979909831185554,1.3712465960529003,1.4445022089872452,1.5177578219215906,1.5910134348559355
813392,31,0.05161290322580645,1.2979909831185554,1.3712465960529003,1.4445022089872452,1.5177578219215906,1.5910134348559355
151290,29,0.06896551724137931,1.3275410120566693,1.384741318145835,1.441941624235001,1.499141930324167,1.5563422364133326
70715,30,0.059770114942528735,1.3099225751907546,1.375434876942196,1.4409471786936372,1.5064594804450784,1.5719717821965196
196976,26,0.09538461538461539,1.3740033092214783,1.4069069296671115,1.439810550112745,1.4727141705583784,1.5056177910040116
308932,19,0.15789473684210525,1.4871565659972839,1.4628937969355493,1.4386310278738148,1.4143682588120803,1.390105489750346
285232,33,0.032196969696969696,1.2571388117474775,1.3475799457702982,1.4380210797931188,1.5284622138159394,1.61890334783876
585249,33,0.032196969696969696,1.2571388117474775,1.3475799457702982,1.4380210797931188,1.5284622138159394,1.61890334783876
345426,13,0.21153846153846154,1.5844935631388675,1.511196182508871,1.4378988018788752,1.364601421248879,1.291304040618883
491802,13,0.21153846153846154,1.5844935631388675,1.511196182508871,1.4378988018788752,1.364601421248879,1.291304040618883
9680,34,0.023172905525846704,1.240458905201916,1.3391181818549767,1.4377774585080374,1.5364367351610981,1.6350960118141584
217622,28,0.07671957671957672,1.3372642772106742,1.3869421048087558,1.4366199324068374,1.4862977600049188,1.5359755876030003
751592,29,0.06773399014778325,1.3207951374926958,1.3786700310382591,1.4365449245838224,1.4944198181293857,1.5522947116749486
181376,27,0.08547008547008547,1.3524457428665837,1.3940552719233903,1.4356648009801969,1.477274330037004,1.5188838590938103
607773,24,0.11231884057971014,1.401261550576038,1.4183390429348477,1.435416535293657,1.4524940276524667,1.4695715200112762
198783,25,0.10333333333333333,1.3847928453749399,1.410067360229543,1.4353418750841462,1.4606163899387496,1.4858909047933528
480086,31,0.04946236559139785,1.286211090331574,1.360644692544617,1.4350782947576604,1.5095118969707035,1.5839454991837467
800475,12,0.2196969696969697,1.5964322566656044,1.5153908547072505,1.4343494527488971,1.353308050790543,1.2722666488321894
1878899,32,0.04032258064516129,1.2688973058653226,1.351612438500675,1.434327571136027,1.5170427037713794,1.5997578364067315
785283,33,0.03125,1.2519516430486646,1.3429114939413667,1.4338713448340685,1.5248311957267704,1.6157910466194723
44751,26,0.09384615384615384,1.3655761551507917,1.3993224910034936,1.4330688268561955,1.466815162708898,1.5005614985615996
151979,26,0.09384615384615384,1.3655761551507917,1.3993224910034936,1.4330688268561955,1.466815162708898,1.5005614985615996
154533,31,0.04838709677419355,1.2803211439380833,1.3553437407904754,1.4303663376428677,1.5053889344952602,1.5804115313476523
154998,31,0.04838709677419355,1.2803211439380833,1.3553437407904754,1.4303663376428677,1.5053889344952602,1.5804115313476523
81619,31,0.04838709677419355,1.2803211439380833,1.3553437407904754,1.4303663376428677,1.5053889344952602,1.5804115313476523
486047,32,0.03931451612903226,1.263375481121425,1.3466427962311671,1.4299101113409092,1.5131774264506512,1.596444741560393
503913,27,0.08404558404558404,1.3446428224307627,1.3870326435311515,1.42942246463154,1.4718122857319291,1.5142021068323177
639056,27,0.08404558404558404,1.3446428224307627,1.3870326435311515,1.42942246463154,1.4718122857319291,1.5142021068323177
164053,26,0.09230769230769231,1.357149001080105,1.3917380523398757,1.4263271035996463,1.4609161548594172,1.4955052061191876
921002,28,0.07427055702917772,1.3238494041461348,1.3748687190506703,1.4258880339552058,1.476907348859741,1.5279266637642765
191947,31,0.047311827956989246,1.2744311975445926,1.3500427890363338,1.4256543805280752,1.5012659720198167,1.576877563511558
93322,32,0.038306451612903226,1.2578536563775276,1.3416731539616595,1.425492651545791,1.509312149129923,1.5931316467140544
5501,28,0.07407407407407407,1.3227731392584352,1.3739000806517407,1.4250270220450463,1.4761539634383514,1.527280904831657
790509,15,0.19047619047619047,1.5346233307374963,1.4794132772990047,1.4242032238605138,1.3689931704220224,1.3137831169835312
102050,27,0.08262108262108261,1.3368399019949417,1.3800100151389125,1.4231801282828833,1.4663502414268543,1.5095203545708251
798326,27,0.08262108262108261,1.3368399019949417,1.3800100151389125,1.4231801282828833,1.4663502414268543,1.5095203545708251
745568,7,0.2619047619047619,1.6638779764205924,1.5433412426083204,1.4228045087960486,1.3022677749837763,1.1817310411715045
1002017,7,0.2619047619047619,1.6638779764205924,1.5433412426083204,1.4228045087960486,1.3022677749837763,1.1817310411715045
223523,7,0.2619047619047619,1.6638779764205924,1.5433412426083204,1.4228045087960486,1.3022677749837763,1.1817310411715045
805345,7,0.2619047619047619,1.6638779764205924,1.5433412426083204,1.4228045087960486,1.3022677749837763,1.1817310411715045
916783,7,0.2619047619047619,1.6638779764205924,1.5433412426083204,1.4228045087960486,1.3022677749837763,1.1817310411715045
2823663,7,0.2619047619047619,1.6638779764205924,1.5433412426083204,1.4228045087960486,1.3022677749837763,1.1817310411715045
172582,29,0.06403940886699508,1.300557513800776,1.360456169715531,1.4203548256302865,1.4802534815450419,1.5401521374597968
72205,26,0.09076923076923077,1.3487218470094182,1.3841536136762576,1.4195853803430971,1.4550171470099365,1.4904489136767756
118791,26,0.09076923076923077,1.3487218470094182,1.3841536136762576,1.4195853803430971,1.4550171470099365,1.4904489136767756
771419,24,0.10869565217391304,1.3814149920762324,1.4004771402850227,1.4195392884938127,1.4386014367026028,1.4576635849113928
300024,28,0.07275132275132275,1.315527570282316,1.3673790685732332,1.4192305668641505,1.471082065155068,1.5229335634459853
812711,33,0.027462121212121212,1.2312029682534134,1.3242376866256407,1.4172724049978676,1.5103071233700944,1.6033418417423215
778906,14,0.1978021978021978,1.5420018759575846,1.4795038160214005,1.4170057560852167,1.3545076961490325,1.2920096362128488
258567,14,0.1978021978021978,1.5420018759575846,1.4795038160214005,1.4170057560852167,1.3545076961490325,1.2920096362128488
686359,14,0.1978021978021978,1.5420018759575846,1.4795038160214005,1.4170057560852167,1.3545076961490325,1.2920096362128488
776093,31,0.04516129032258064,1.2626513047576113,1.3394408855280506,1.4162304662984901,1.4930200470689297,1.5698096278393692
211570,10,0.23333333333333334,1.60562596617167,1.510564889311342,1.4155038124510138,1.3204427355906856,1.2253816587303576
784766,10,0.23333333333333334,1.60562596617167,1.510564889311342,1.4155038124510138,1.3204427355906856,1.2253816587303576
1590871,10,0.23333333333333334,1.60562596617167,1.510564889311342,1.4155038124510138,1.3204427355906856,1.2253816587303576
390743,16,0.17916666666666667,1.505424475870094,1.459684459894027,1.41394444391796,1.3682044279418926,1.3224644119658255
5307,28,0.07142857142857142,1.3082820013061964,1.3608580564947257,1.413434111683255,1.4660101668717842,1.5185862220603135
359494,28,0.07142857142857142,1.3082820013061964,1.3608580564947257,1.413434111683255,1.4660101668717842,1.5185862220603135
175579,25,0.09833333333333333,1.357404594645208,1.3854179345727846,1.413431274500361,1.4414446144279374,1.469457954355514
8549,25,0.09833333333333333,1.357404594645208,1.3854179345727846,1.413431274500361,1.4414446144279374,1.469457954355514
131038,25,0.09833333333333333,1.357404594645208,1.3854179345727846,1.413431274500361,1.4414446144279374,1.469457954355514
762885,33,0.026515151515151516,1.2260157995546006,1.3195692347967092,1.4131226700388173,1.5066761052809257,1.6002295405230338
569914,26,0.08923076923076922,1.3402946929387316,1.3765691750126394,1.4128436570865475,1.4491181391604557,1.4853926212343636
343215,8,0.25,1.6314186155139363,1.520677969768014,1.4099373240220914,1.2991966782761688,1.1884560325302465
32807,8,0.25,1.6314186155139363,1.520677969768014,1.4099373240220914,1.2991966782761688,1.1884560325302465
142652,13,0.20512820512820512,1.5493804211776732,1.4795943547437962,1.4098082883099197,1.340022221876043,1.2702361554421664
758943,21,0.13333333333333333,1.4181193102396517,1.4138605707050482,1.4096018311704448,1.4053430916358411,1.4010843521012377
104455,21,0.13333333333333333,1.4181193102396517,1.4138605707050482,1.4096018311704448,1.4053430916358411,1.4010843521012377
45560,29,0.06157635467980296,1.2870657646728294,1.3483135955003793,1.409561426327929,1.4708092571554792,1.5320570879830289
185948,20,0.14210526315789473,1.433418113044972,1.4210793412541523,1.4087405694633333,1.3964017976725138,1.3840630258816944
543055,32,0.034274193548387094,1.2357663574019375,1.3217945848836283,1.4078228123653191,1.49385103984701,1.5798792673287003
784732,32,0.034274193548387094,1.2357663574019375,1.3217945848836283,1.4078228123653191,1.49385103984701,1.5798792673287003
925181,28,0.0701058201058201,1.301036432330077,1.3543370444162182,1.4076376565023594,1.4609382685885006,1.5142388806746419
930204,28,0.0701058201058201,1.301036432330077,1.3543370444162182,1.4076376565023594,1.4609382685885006,1.5142388806746419
246885,31,0.043010752688172046,1.25087141197063,1.3288389820197675,1.406806552068905,1.4847741221180428,1.5627416921671804
674873,23,0.11462450592885376,1.3811404188338585,1.393679872391202,1.4062193259485456,1.4187587795058894,1.4312982330632331
740833,25,0.09666666666666666,1.3482751777352977,1.377201459353865,1.4061277409724326,1.435054022591,1.4639803042095676
292915,33,0.02462121212121212,1.215641462156975,1.310232331138846,1.4048232001207168,1.4994140691025877,1.5940049380844585
59819,27,0.07834757834757834,1.3134311406874788,1.358942129962196,1.404453119236913,1.4499641085116304,1.4954750977863474
821675,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
167220,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
107249,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
926085,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
3359519,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
645956,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
25142,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
494746,6,0.26666666666666666,1.657211264856203,1.5307910502246858,1.404370835593169,1.277950620961652,1.1515304063301353
892823,32,0.03326612903225806,1.23024453265804,1.3168249426141208,1.403405352570201,1.4899857625262818,1.5765661724823619
902138,15,0.18571428571428572,1.5085392824234662,1.4559376338163779,1.4033359852092897,1.3507343366022013,1.2981326879951132
576718,28,0.06878306878306878,1.2937908633539574,1.3478160323377106,1.4018412013214638,1.455866370305217,1.5098915392889702
479113,12,0.21212121212121213,1.554934907075102,1.4780432400757983,1.401151573076495,1.3242599060771916,1.247368239077888
591048,12,0.21212121212121213,1.554934907075102,1.4780432400757983,1.401151573076495,1.3242599060771916,1.247368239077888
94210,30,0.05057471264367816,1.2595533784464206,1.3301025998722953,1.40065182129817,1.4712010427240445,1.5417502641499192
478426,30,0.05057471264367816,1.2595533784464206,1.3301025998722953,1.40065182129817,1.4712010427240445,1.5417502641499192
939187,19,0.14912280701754385,1.439107003313544,1.4196491905201836,1.4001913777268231,1.3807335649334627,1.3612757521401022
39013,26,0.08615384615384615,1.3234403847973581,1.3614002976854036,1.399360210573449,1.4373201234614945,1.4752800363495395
802464,26,0.08615384615384615,1.3234403847973581,1.3614002976854036,1.399360210573449,1.4373201234614945,1.4752800363495395
45475,21,0.13095238095238096,1.4050772860826366,1.4021227489637347,1.3991682118448328,1.3962136747259306,1.3932591376070287
667794,25,0.095,1.339145760825387,1.3689849841349457,1.398824207444504,1.4286634307540627,1.4585026540636212
759491,25,0.095,1.339145760825387,1.3689849841349457,1.398824207444504,1.4286634307540627,1.4585026540636212
102985,29,0.059113300492610835,1.2735740155448827,1.3361710212852271,1.3987680270255718,1.4613650327659164,1.5239620385062609
923618,23,0.11264822134387352,1.37031502328851,1.3839370164003884,1.397559009512267,1.4111810026241454,1.424802995736024
175708,33,0.022727272727272728,1.2052671247593494,1.300895427480983,1.3965237302026163,1.4921520329242497,1.587780335645883
152023,28,0.06746031746031746,1.286545294377838,1.341295020259203,1.3960447461405683,1.4507944720219332,1.5055441979032984
501802,24,0.10326086956521739,1.3516451543265242,1.3736842863102852,1.3957234182940461,1.417762550277807,1.4398016822615678
619536,16,0.175,1.4826009335953176,1.4391432718467283,1.3956856100981387,1.3522279483495492,1.3087702866009598
670226,30,0.04942528735632184,1.2532572288533788,1.3244360652385578,1.3956149016237367,1.4667937380089153,1.5379725743940942
428717,26,0.08461538461538462,1.3150132307266715,1.3538158590217857,1.3926184873168999,1.4314211156120138,1.4702237439071277
29808,26,0.08461538461538462,1.3150132307266715,1.3538158590217857,1.3926184873168999,1.4314211156120138,1.4702237439071277
885569,25,0.09333333333333334,1.3300163439154766,1.3607685089160262,1.3915206739165757,1.4222728389171253,1.4530250039176749
838524,15,0.18269230769230768,1.4919859440703314,1.4410396292985568,1.3900933145267822,1.3391469997550072,1.2882006849832326
143951,23,0.11067193675889328,1.3594896277431614,1.3741941604095746,1.3888986930759881,1.4036032257424016,1.4183077584088148
234488,21,0.12857142857142856,1.3920352619256215,1.3903849272224211,1.3887345925192207,1.38708425781602,1.3854339231128197
405142,11,0.21818181818181817,1.5553820268690846,1.4718954959146986,1.3884089649603133,1.3049224340059276,1.221435903051542
3239681,9,0.2361111111111111,1.5880909011431015,1.488233178809946,1.388375456476791,1.288517734143636,1.188660011810481
954694,9,0.2361111111111111,1.5880909011431015,1.488233178809946,1.388375456476791,1.288517734143636,1.188660011810481
322642,9,0.2361111111111111,1.5880909011431015,1.488233178809946,1.388375456476791,1.288517734143636,1.188660011810481
383889,31,0.03870967741935484,1.2273116263966672,1.3076351750032011,1.3879587236097348,1.468282272216269,1.5486058208228028
641994,24,0.10144927536231885,1.3417218750766216,1.3647533349853727,1.3877847948941238,1.4108162548028753,1.4338477147116262
418662,24,0.10144927536231885,1.3417218750766216,1.3647533349853727,1.3877847948941238,1.4108162548028753,1.4338477147116262
809900,24,0.10144927536231885,1.3417218750766216,1.3647533349853727,1.3877847948941238,1.4108162548028753,1.4338477147116262
346806,19,0.14619883040935672,1.423090482418964,1.4052343217150618,1.387378161011159,1.3695220003072568,1.3516658396033543
771792,19,0.14619883040935672,1.423090482418964,1.4052343217150618,1.387378161011159,1.3695220003072568,1.3516658396033543
925837,19,0.14619883040935672,1.423090482418964,1.4052343217150618,1.387378161011159,1.3695220003072568,1.3516658396033543
485135,27,0.07407407407407407,1.2900223793800158,1.3378742447854792,1.3857261101909426,1.4335779755964064,1.4814298410018696
290853,25,0.09166666666666666,1.3208869270055659,1.3525520336971066,1.3842171403886472,1.415882247080188,1.4475473537717285
863102,29,0.05541871921182266,1.253336391852963,1.3179571599624993,1.3825779280720358,1.4471986961815726,1.511819464291109
487038,29,0.05541871921182266,1.253336391852963,1.3179571599624993,1.3825779280720358,1.4471986961815726,1.511819464291109
305363,29,0.05541871921182266,1.253336391852963,1.3179571599624993,1.3825779280720358,1.4471986961815726,1.511819464291109
592161,15,0.18095238095238095,1.4824552341094361,1.4324619903337508,1.3824687465580654,1.3324755027823803,1.282482259006695
743966,13,0.1987179487179487,1.5142672792164786,1.4479925269787213,1.3817177747409641,1.3154430225032068,1.2491682702654496
240311,32,0.028225806451612902,1.2026354089385527,1.291976731266582,1.381318053594611,1.4706593759226405,1.5600006982506693
762821,18,0.15359477124183007,1.4308520989209528,1.4056696245911677,1.3804871502613822,1.3553046759315972,1.330122201601812
582463,18,0.15359477124183007,1.4308520989209528,1.4056696245911677,1.3804871502613822,1.3553046759315972,1.330122201601812
73421,24,0.09963768115942029,1.3317985958267187,1.3558223836604602,1.3798461714942016,1.4038699593279431,1.4278937471616846
85448,24,0.09963768115942029,1.3317985958267187,1.3558223836604602,1.3798461714942016,1.4038699593279431,1.4278937471616846
130932,26,0.08153846153846153,1.2981589225852983,1.3386469816945497,1.379135040803801,1.4196230999130526,1.4601111590223037
815575,26,0.08153846153846153,1.2981589225852983,1.3386469816945497,1.379135040803801,1.4196230999130526,1.4601111590223037
